id,condition,AvgVelcoity,MaxVelocity,AvgAccel,MaxAccel,AvgArea,COGZ,PathLengthDifference,RangeX,RangeY,RangeZ,TimeElapsed,NrPks,ManipLinear,ManipCombined,NormRange
P10,A,1.72569541003064,9.56179154663768,25.0042530031105,462.224274896846,0.217041829868203,0.336497013626751,0.182147268599214,0.354002331731885,0.058734937536227,0.344930973124454,4.11433720588684,77,0.141509129465545,0.0511756743939017,0.497739711073548
P10,B,0.397011602860611,2.13748744044896,6.45197489888535,63.0635332351457,0.230778961107247,0.361497615129358,0.0902152983446676,0.251955747125737,0.0401995696287112,0.37673406522659,5.72486567497253,96,0.158854529424892,0.054600081676435,0.455001384404679
P10,C,0.554260270596792,2.11436951694384,7.58753987634084,62.8153851480271,0.205004275876275,0.349421720509028,0.0109175766764127,0.290644624282619,0.0586607467084072,0.296883546994575,3.46165680885315,63,0.144892784952599,0.053376061175963,0.419589348416821
P10,D,0.714325895361449,3.74631355472365,9.65246613408704,59.0929985912716,0.237913675616239,0.363064930202159,0.353514805192027,0.368711065019042,0.176214019712529,0.359520045078301,6.3855299949646,107,0.135579061100673,0.0463476748851527,0.544292102665312
P10,E,1.57900402137938,9.56702105299036,15.8579918063497,127.025890596898,0.28018067595025,0.396404341319125,1.86589967420655,0.4096764059968,0.623405998861981,0.769628582215156,12.0568971633911,224,0.107408278524328,0.0332134753395322,1.0718199249921
P10,F,1.05935184972164,3.78280148365903,13.9747014205203,125.458769350444,0.275510609131965,0.373214872284454,0.452068564638454,0.354753972995627,0.155602701907273,0.463055010369174,7.27177619934082,135,0.106582822412005,0.0326593958335287,0.603723881277709
P10,G,0.490270597808423,2.66310602714712,7.19741631128003,65.5742511014207,0.221832462281411,0.351767219301057,0.167307802946961,0.315160235798999,0.0954842035716203,0.334354096501485,7.12888097763062,121,0.142790390650595,0.0584101405072784,0.469292946045337
P10,H,1.01809676475803,4.77676918875268,12.6020882077465,63.5574805476171,0.201733599287444,0.312945591158406,0.24745368619649,0.312910781483587,0.0394847758138668,0.298785699470982,4.29266548156738,73,0.133789427934162,0.0703075325853399,0.434448039353505
P11,A,1.14236843299754,3.05994788435934,14.0299227617182,64.5751243208225,0.173190256221474,0.303042797382691,0.10174510286386,0.359427493329799,0.102679332940336,0.338392583592207,2.70713472366333,53,0.117101468411544,0.0612748827172834,0.504222876320208
P11,B,0.548451646439463,2.12264118711917,7.9603088336325,62.3188920495366,0.157635848115624,0.289295363402097,0.0539905301680527,0.282034037754654,0.0440576910307144,0.378093870907274,3.68517422676086,63,0.127201420026223,0.0656503127798739,0.473750201908979
P11,C,0.735507436075911,2.65350602386191,10.3997645736442,62.913459334267,0.200106277018245,0.336220715743696,0.0206150110935574,0.298721018533197,0.0526045823961482,0.29512888084716,3.25164771080017,64,0.131028795303806,0.0663492684944295,0.423205086586493
P11,D,1.60918973071545,5.89350251521196,16.7464445237495,99.8832429991209,0.149552936783511,0.28048487172907,0.482593140043272,0.328439352814343,0.204887625428397,0.390729039341716,6.67641544342041,122,0.127686420264826,0.0680063224729035,0.550018663061256
P11,E,0.370562454823804,1.42192573262805,2.53456745962191,60.7326014651325,0.161983702859641,0.285588528801188,0.144315801909695,0.334236097739861,0.0541212212385145,0.37509256682131,2.82312989234924,56,0.119409701114726,0.068246668782715,0.505309122523349
P11,F,0.376631960244896,2.67651289328511,5.05923338187412,64.0572933481016,0.140674639688886,0.239888662500303,0.122480538481472,0.107495483151136,0.0438810015538985,0.0643437433540445,5.51510524749756,97,0.125173171301929,0.088773275312986,0.132743883113613
P11,G,0.715496316403672,2.92253322069863,10.4851553327022,64.0899450029777,0.159675200293027,0.298314430376132,0.118756745609438,0.294244056498822,0.027298197640638,0.375697519631291,4.26195979118347,71,0.124866431266979,0.0656048568555723,0.47798889384212
P11,H,1.50753528487619,9.65553395272956,25.5110973260773,487.885371739313,0.157611207627866,0.291250065552576,0.192587726513515,0.316733736976831,0.114033017393516,0.349340724859878,2.58986449241638,52,0.114692475227321,0.0682941952566603,0.485141970190998
P12,A,2.51498784396926,9.81050723036183,30.4179200152691,482.851625988822,0.228041119020683,0.385915577103533,1.04754959915955,0.363361291294059,0.211743535801782,0.534950345194225,4.97573232650757,87,0.117557699021684,0.0483810743151143,0.680469415027705
P12,B,1.2069379420124,4.90076703494252,13.4340145237077,84.4667433240074,0.209268260436767,0.350769299558433,0.584043411112135,0.343052517002041,0.218909336076278,0.322186312042398,6.92685770988464,128,0.125730559731231,0.0588011806708962,0.519047537813516
P12,C,1.73584386617866,7.28940032920719,19.7908671007618,118.076022559373,0.209869992023997,0.416414093014775,0.600964517129017,0.0654271139772238,0.304476955252405,0.0416841803097926,2.5637047290802,44,0.110035520047198,0.0336867146402053,0.314204542314816
P12,D,1.65408710348199,9.76023230301693,18.5193545518353,123.216626431109,0.235458476138113,0.397786101827729,2.32635182383316,0.510292268924037,0.954607635639001,0.421488318653297,10.0530364513397,178,0.139862537556597,0.0482434927153291,1.16160507079864
P12,E,3.13983380448541,9.85907393381085,61.2324375177395,515.069594611569,0.197009922148925,0.365314258587107,1.70408225642205,0.405170746843447,0.597434746961203,0.427167509624535,11.7067551612854,207,0.114221134847186,0.0556715867222343,0.838787036292944
P12,F,0.763306630342068,5.81602290949654,6.33068805699583,111.555039790449,0.189100968151368,0.364520619517982,1.29040180676375,0.395502420068909,0.492415181703815,0.309166683490303,9.71240568161011,174,0.112877885917218,0.0508868943168025,0.703191946507608
P12,G,1.15921708336776,3.69315323035981,15.8260739502869,64.8696693455812,0.222050953964309,0.40556063548324,0.963052916470623,0.316644944315683,0.37951488729856,0.435673010961003,8.24378538131714,152,0.122783096009715,0.0436544643588267,0.658867621697824
P12,H,1.6557017344781,6.46649498597263,20.5979929307201,66.7033342199337,0.206145648341465,0.389269045209551,1.08240538520423,0.354484867069945,0.489182433944702,0.303743584208382,3.84528136253357,73,0.116589308626753,0.0457721209644176,0.676179813074461
P13,A,3.17355382575512,9.52789781213154,48.9062129418975,479.549952770729,0.212098332146423,0.348564700184226,0.06089311172067,0.313602314183532,0.0780592948957164,0.369291364141813,2.45531105995178,44,0.146471716919167,0.0517790811665497,0.490729840758237
P13,B,1.00696753778652,5.84350856814287,10.8337347742459,105.007640755978,0.190737124695233,0.322800602198345,0.148578625955132,0.262753760183256,0.0595069801163759,0.367776062372815,5.20700597763062,94,0.154572840935438,0.0610498831179285,0.455894561524332
P13,C,4.30529046896332,9.54745458730053,42.6161688836085,476.44486106343,0.190154717099126,0.322077789459077,0.0102336950973559,0.282513625939451,0.0509381635708463,0.34018116063067,2.42051935195923,43,0.133839334649017,0.0647427319505645,0.445120059531645
P13,D,3.15306683258752,9.67391041413688,63.3759909307176,499.542504065847,0.180200963542666,0.332599093927181,0.286927737649224,0.259317640465235,0.1690112775775,0.373680076370222,4.9571897983551,85,0.122099188914942,0.0611910490719694,0.485229069698931
P13,E,2.40982467501032,9.58323802384775,32.5272117586694,513.763283394834,0.151376397880201,0.28196372288979,0.110262866162804,0.279994576503336,0.0399635226584733,0.35104606328896,2.5642306804657,43,0.125015800309534,0.066868164314219,0.450807480600348
P13,F,2.26094051334196,9.57077133152672,22.8791686834314,487.642053046875,0.148375628097244,0.286153909653672,0.155182885364876,0.300694083213592,0.0543178250324044,0.380175330075155,5.32924675941467,91,0.108830899037593,0.0647503122040535,0.48775059138218
P13,G,2.43602965343838,7.38728751322147,23.3904922825622,65.7689646621101,0.152977780793699,0.271541239431674,0.0433396465207718,0.296633446783233,0.047364669010415,0.328740464717904,3.12167525291443,56,0.122522436664896,0.0666667619596989,0.445314615484278
P13,H,2.09126472495352,7.41712514186549,22.7317108817002,99.6783874988056,0.182811355421106,0.325532781509563,0.0137640352306905,0.278821200541541,0.0577489432154733,0.372377361509164,2.63719630241394,52,0.12880534721081,0.060346247776766,0.468765508200483
P14,A,1.66856702126937,10.2994311112948,27.5217126987812,502.447677707042,0.216256612906873,0.384102463046555,0.511888078487907,0.311501542003449,0.117639652167034,0.498010739964805,4.75199413299561,89,0.108362644091241,0.0562682252826986,0.599071778297726
P14,B,0.113996128645626,1.06565437254875,1.87584549152994,63.2704119118093,0.196026226098864,0.300550203495751,0.062226380291335,0.205537490976274,0.0372770241730289,0.231586078027363,2.94167447090149,57,0.131956568648593,0.0794162471860015,0.311877136488256
P14,C,0.451829861264744,2.15907433621455,6.02930951930804,64.4470458424619,0.196631610367859,0.362532798724282,0.0369127257111861,0.268139968322904,0.0618289391105817,0.3075371536573,3.16923999786377,60,0.121834555534344,0.0530529093775557,0.412675370240801
P14,D,0.740966425063022,2.12952777664905,10.9096939389122,65.3603144814108,0.173068605609111,0.301586763908347,0.438823652857221,0.289488793035869,0.19404894767762,0.320540555743735,3.99730920791626,75,0.125550133132327,0.0739032249431569,0.473502907345518
P14,E,2.7376261175176,9.63313549880213,34.6662406443439,507.407980055654,0.195112652632529,0.316006458347618,1.07626324960417,0.330510100838561,0.235044035407358,0.346115762441497,5.8752281665802,109,0.112266371521033,0.0774732412135085,0.533177968737785
P14,F,0.469534439593386,1.25524193496797,4.56655149248831,59.3624131418774,0.260591079807824,0.388143687733396,0.197484740531415,0.301816122614986,0.0728695385478971,0.236144806874982,2.72667360305786,50,0.12883876854796,0.0655598004474443,0.390086287034741
P14,G,0.457781428482237,1.51040386755699,4.06786234861409,64.0029734911598,0.169645312752603,0.305707407221508,0.456255961952131,0.312080574317094,0.13925952196832,0.299431899289235,5.22618269920349,93,0.119245926320668,0.0689316506634367,0.454364348994165
P14,H,2.96021761621062,9.58871300993647,38.0615562581361,484.319116680565,0.17829364747165,0.305163868856944,0.448999019149555,0.34000174071776,0.0981413729962006,0.337128725683716,2.65134596824646,46,0.117415412491672,0.0671574621963664,0.488762406968675
P15,A,4.5432654600715,9.89418655046047,74.7187184185717,451.267521450212,0.186669335998432,0.35342323357852,0.0103455505497895,0.193452476602005,0.0296894502922991,0.330240870370926,1.05749440193176,20,0.12402819601462,0.0539089542243571,0.383880654143257
P15,B,3.33026166195458,9.58121728810903,42.4374414535933,499.157712126262,0.180850603253866,0.314467639050372,0.0361247960664242,0.302385401795528,0.0477278123198397,0.341291895955652,2.82086563110352,50,0.130856178983162,0.0651488768971637,0.458470319140601
P15,C,0.669326897704099,2.97058951679605,9.34288696898374,64.9853162415745,0.192305985370176,0.318300766427528,0.0247363501344786,0.309869201370847,0.0497599488566257,0.326883522597031,3.45341157913208,67,0.147694596427396,0.0534469489256657,0.453153188021297
P15,D,3.81893046716494,10.1323026815607,132.309950867445,696.888256519098,0.212273823667768,0.332618202881021,0.228304046198345,0.291519033701848,0.0544993361825835,0.396670850724241,5.11633253097534,92,0.16155198888049,0.0613715928910389,0.495279000634081
P15,E,2.52180844962803,9.93628404202118,97.4229696030181,752.686866561263,0.159135812192473,0.272364152038847,0.418381227216985,0.328628253862104,0.192877991151446,0.378898274363545,7.05547118186951,126,0.121157842293957,0.077601693524706,0.537366123813872
P15,F,1.08032572790029,3.69642534099082,16.1237489672701,60.7740666055927,0.148138744876518,0.26325094498278,0.0555666953172301,0.280056889750601,0.0270368080078985,0.243504350980635,3.75100636482239,67,0.119083114007911,0.0774271568789225,0.372098400198841
P15,G,2.60979141817559,9.56607568350471,30.3641401104723,519.906945009577,0.176696027598924,0.301156932724101,0.0195830215563622,0.279137324457499,0.0244020783222984,0.351907750804087,4.1276433467865,77,0.134963007999799,0.0671034429735794,0.449835717132077
P16,A,0.920209339946069,2.42844410887617,13.0604971443697,65.6125180864474,0.184193467181467,0.322317092924139,0.170320339128332,0.386471397194174,0.0171737910643577,0.32678316962565,1.52913331985474,27,0.114478204929686,0.0579733216913251,0.506401342710824
P16,B,0.82710319914566,3.71454468889427,10.6238557903502,63.9391002915276,0.214323285492968,0.337593354628888,0.197098620700178,0.277378865271857,0.0549217671049704,0.281187795989197,5.34130549430847,94,0.144863756991215,0.0614442801384867,0.398775641200284
P16,C,2.70317192950678,9.55804707007849,35.0601898335345,498.896410976304,0.234527541878935,0.389617018132196,0.147640320964243,0.273666927018909,0.0895372145768862,0.394982153325445,1.62590622901917,32,0.143636921558588,0.0492836827500631,0.488795868623872
P16,D,0.239925497617936,2.19248939314503,4.06961693063687,62.3935833781888,0.1812089910176,0.336293009600118,0.152295452286396,0.322480753757245,0.105782253691132,0.368071488573304,6.70830988883972,121,0.11953219365446,0.0589387276651565,0.500659906963184
P16,E,1.48010976513034,3.89477838636287,11.0003847228397,59.8531480784464,0.243910576282015,0.384551253080601,2.05290278128788,0.324738256953402,0.57190101538018,0.688643107610464,4.29016423225403,77,0.124382860240545,0.0581679677942544,0.952236859495269
P16,F,0.722818575650799,3.75099439573429,10.3439982433724,59.8592131808549,0.178417884046985,0.326726195328152,0.079894969532741,0.32181177520357,0.0182675100651356,0.321805527564029,3.69726824760437,67,0.117079675882664,0.0639820311893082,0.455472631619525
P16,G,0.237010098422293,0.556543142302967,1.60092818591353,7.05434024542159,0.175980861289999,0.30169743335986,0.124172690491197,0.344174519451994,0.0269578130799738,0.306130187215003,3.45595455169678,61,0.117278775604965,0.0660758881612621,0.461409270659312
P16,H,1.05301298536763,2.79775394337289,15.6276760031291,57.9203644952533,0.192292495062051,0.361304272770731,0.022709230167924,0.243607864277924,0.052612701828565,0.303775280774995,1.19174385070801,22,0.124667251157982,0.0521247820977714,0.392927867606358
P17,A,0.280254117212252,1.15738297803419,2.77975161026501,61.7422974295009,0.117226754221178,0.254885863141689,0.131838001428231,0.398454335489429,0.0584880192067367,0.359416537329753,4.31671738624573,74,0.0863236695011577,0.0385135094083976,0.539784172764596
P17,B,0.211470202375826,1.00573556481058,1.26169785888433,57.8440364641275,0.137427394113996,0.256593675499471,0.177780777590328,0.305955943979023,0.105536168840184,0.145337542223325,4.59677648544312,81,0.123088418495019,0.072153254043621,0.354781515540305
P17,C,0.389824707745436,1.15617447666005,6.14287786590889,62.9317291831147,0.167277111240153,0.289684365448278,0.058932358423764,0.380625950722942,0.0555702222673019,0.346701787498308,4.65563654899597,79,0.120910408211082,0.0474472376274434,0.517847751198267
P17,D,0.136973653069017,0.345773896839159,1.2605957326207,5.08235875666746,0.218626458447061,0.305370854504779,0.0423079166011318,0.142255190541839,0.0406754438630931,0.456447576699937,4.12500691413879,70,0.121153690400061,0.073236220109684,0.479828533170756
P17,E,0.66200094376261,1.34041175334696,3.9732612468196,59.8268115275668,0.218675026452097,0.329070820140834,0.919577784475167,0.418751025223891,0.416171871565147,0.618281743150501,3.8850154876709,64,0.0711863389463915,0.0308205273559429,0.854882308695951
P17,F,0.501277699314667,3.77845382174547,3.48516771913249,63.6982796016566,0.227519611614428,0.327519722302223,1.23472672380586,0.378626979541193,0.0188458966953609,0.725086311438319,10.9981710910797,196,0.0792925727617024,0.03829460260204,0.818207624319137
P17,G,0.19070668276246,0.415708564493464,1.42384678487956,5.51474228651842,0.220758708751964,0.332746231322851,0.228239012543684,0.374643488949342,0.0687134287238752,0.409284779399339,4.58496570587158,77,0.121398606626688,0.0396829257414086,0.559100446920848
P17,H,0.466553668552213,1.09707100253339,2.55502107639595,60.5210171794993,0.194862650492297,0.332474387715544,0.196980653442539,0.374986274172939,0.267440672527928,0.283473859637267,2.49128270149231,45,0.119035670089218,0.058704473058214,0.540829592605603
P18,A,0.386823751978134,1.17467739790866,2.93044587873038,53.0434926913508,0.1694623436145,0.30127660739341,0.176532663327352,0.3649051107511,0.067760813429696,0.33166469653448,3.16126728057861,52,0.108869433675321,0.0606951559474463,0.497743647489584
P18,B,0.228417700150527,1.11865764417072,4.23662273897147,61.5465813432739,0.216185880605369,0.359913195149897,0.018998344219598,0.278210816901716,0.0459353771622822,0.296022946938836,4.36617422103882,68,0.146528851283365,0.0547004419080571,0.408828695947966
P18,C,0.307381860111609,0.670585107808724,1.83622125751981,7.3176442755828,0.199573419784025,0.329934807884146,0.037872991078597,0.270705378254653,0.055504302898701,0.323814913773759,2.67281651496887,43,0.156453548902531,0.0580319224342973,0.425697343001542
P18,D,1.17882433580375,5.8509501398676,15.0252525652239,125.737476671046,0.222298904342467,0.359879100203576,1.26822635165731,0.362127539537446,0.616769332337585,0.363940493066298,9.16508388519287,153,0.157221763258604,0.0568853422544415,0.802492022824486
P18,E,1.30313376036059,9.31020835347571,17.8164341820731,432.358059808776,0.184695100765243,0.314906924089131,1.1878730981261,0.31097858869619,0.235822119768488,0.381897288154275,9.02042436599731,158,0.154442090032696,0.0614193760625274,0.546045138701157
P18,F,0.270680379873347,1.1876511881343,2.83595642560486,59.6449474138832,0.218769601014312,0.353929010174798,0.123789308251194,0.306028702793931,0.0459013439184544,0.325391176211465,5.57891893386841,99,0.154069469230734,0.0544076075365021,0.449043336286752
P18,G,0.188681146207088,1.06059867832769,2.04918641071186,59.9536533397475,0.181552012844441,0.352070433588226,0.0521512855258506,0.220473370613287,0.0543496444512712,0.387568097721444,4.86374711990356,88,0.11507211917433,0.0534175302821195,0.449189738721826
P18,H,1.21062769439531,3.03280416831013,12.9097740294749,62.0772060233921,0.200661712719777,0.338191926862554,0.0781503679362337,0.289036297536767,0.0712430801440199,0.306229180069804,4.08213663101196,69,0.156765861673843,0.061199472313964,0.427075951662458
P19,A,0.493111161119511,0.951871048261536,1.59785321644509,4.12861592963085,0.160070681886651,0.286540979328823,0.0282756118965047,0.276738775525989,0.0488990025650148,0.0929025561614744,1.1957859992981,24,0.129099594272162,0.070603467858999,0.295983694268473
P19,B,0.031288766999818,0.0958158424275119,1.0585508980625,3.70273327065779,0.196045140064676,0.314368654556894,0.0638237700757996,0.21287118839075,0.0505308741566866,0.193954570743137,8.85267543792725,143,0.13783080347946,0.0758837402853004,0.292379697657146
P19,C,1.18219274316905,4.76945081036286,13.4890130986043,61.943101820255,0.183115744284993,0.319454340011857,0.0283456542328609,0.31066674691307,0.0475263448156969,0.360093047272439,3.72215700149536,67,0.142713167018758,0.0529344682957868,0.477953537263865
P19,D,2.57909265868167,10.0415161501678,59.1761724353822,504.940221114887,0.283759428796914,0.438266187986983,1.04116530411881,0.363903993131741,0.104323295518303,0.730515430921534,10.7771389484406,187,0.129494168775691,0.037800120094095,0.822777163647303
P19,E,0.711224576975919,1.50341309448788,2.78462968241933,59.079468594445,0.216919009101309,0.345628043044336,2.75334961948011,0.390710217873902,0.422249886569575,0.677069029536438,8.96257543563843,161,0.121350347370986,0.0643234397113787,0.888466044267592
P19,F,0.958610738947295,9.55384928959807,11.3271801071362,97.711765222932,0.150763444693472,0.320468305984678,0.261309581953267,0.337745497495015,0.0296307335212235,0.339171629901309,10.4374349117279,182,0.0947166725806281,0.0501575056396578,0.479570011548962
P19,G,0.10894885488491,1.08635386853314,2.97673361866816,60.8621054868955,0.165818236268333,0.291099879697993,0.106449578468468,0.278557600503729,0.0407932034872949,0.236047998406238,12.9992027282715,220,0.117888232242413,0.078405906011328,0.367392269652945
P19,H,3.51987740858893,9.55890517053974,83.7656583577663,462.279492918925,0.153748969330338,0.275024807178524,0.0870563871367596,0.295157318989148,0.0353888096481227,0.323100504389641,2.91411066055298,44,0.118866957876303,0.0712001918936504,0.439049139320433
P20,A,2.72554476662627,7.70073759040779,25.4128455057835,115.325998931025,0.175993369869282,0.322773525319275,0.0632381983291426,0.301590838335933,0.0586149098400546,0.337132816707156,1.02811789512634,18,0.125368058718166,0.0627992087937847,0.456126383280588
P20,B,1.10493913992533,7.4578560926517,14.6247506379124,229.570690654601,0.202587339162379,0.323813576191759,0.16685836198229,0.338840280373286,0.0414015427447095,0.328844666815319,6.77516531944275,116,0.151830546717348,0.0589846930313651,0.47398906974525
P20,C,2.24323299612566,9.59502315076565,24.1682235920923,473.605863143612,0.145937880968713,0.287109560522945,0.203878746482948,0.346155223993768,0.0395267186078305,0.38860134415245,3.84725046157837,69,0.113626996890471,0.0607455555754873,0.521916473450656
P20,D,1.91491522684213,9.57672898489435,21.1619748561943,461.700979610306,0.246853202699072,0.367730967274462,0.607905581344059,0.374983571995932,0.0721279330401047,0.556274839259173,5.24002027511597,90,0.137474965131987,0.0522960522804383,0.674727215090872
P20,E,1.68904473276521,7.62319094550003,19.052238245038,87.1622194828751,0.148665165530664,0.267970511182007,1.00585247832401,0.302842147123045,0.500963079982609,0.378884835867607,7.16435599327087,128,0.118768287077664,0.0794918444514099,0.697302726532876
P20,F,1.31279797958971,5.82384753715183,9.64386687447422,61.5457023850319,0.143515275955208,0.283829345620979,0.314751937524564,0.257175142793473,0.0730779315183937,0.374669874945223,5.76560211181641,102,0.112494762973722,0.0665885173989753,0.460279212367145
P20,G,0.634200639286843,3.71203454045108,10.9523941904974,63.8397421475068,0.179814493575698,0.299906400362063,0.0324529746224239,0.298878801417004,0.027147883450244,0.315042793023025,5.24455332756042,95,0.130722789043835,0.0705352028836698,0.435106316833072
P20,H,1.81761125570564,9.544962184769,30.3298145497906,441.13431866088,0.196096470875411,0.32573040371793,0.0638092194652395,0.312042123482776,0.0550564768611718,0.31180921121533,2.3679621219635,43,0.148181683644253,0.0544683136167435,0.444552006710948
P21,D,0.345205410225205,2.12940283666747,5.98429556168185,72.6205139093865,0.209051121220277,0.326332557183314,0.369858561363429,0.313341425833821,0.0983997502102273,0.332801183795528,10.8935496807098,195,0.133395781328586,0.0716991212985828,0.467570302650534
P21,E,0.250292270127451,1.86836621521709,3.66825017107488,63.6483420552581,0.193391246545033,0.290095631312756,0.307308818251821,0.17341559192162,0.0634953039631314,0.188999836017617,5.87276697158813,103,0.128719081799517,0.0806554516142163,0.264245263271799
P21,F,0.0734324114307874,1.06031328372293,1.04597742052365,56.7189141870521,0.211637094979512,0.332635708392632,0.0922931062954367,0.291918858030205,0.057762105458845,0.298602221212467,6.46782493591309,113,0.131222704247942,0.0716925884432892,0.421564190857949
P21,H,0.120185438097575,1.07215129999255,2.15399141427849,57.7923277267646,0.202028608565328,0.330812739562326,0.062342993808911,0.303850072221482,0.0505652803979732,0.296512355234275,4.44157981872559,78,0.128051977589762,0.0681084833683351,0.427552676026361
P22,A,1.53478415891934,9.6144689766293,21.9469760541424,125.899820755788,0.195423138367467,0.307970118175977,0.226324805542462,0.300185552813597,0.0305250153045647,0.42117992587939,3.22260713577271,58,0.133394408803385,0.0711911485808528,0.518107780911576
P22,B,0.310787426538818,1.87843604152221,4.66739300772325,59.9774849977744,0.216130221180324,0.370766990482239,0.00772582358835544,0.24724308205724,0.0169220811957267,0.195742504853732,2.40098261833191,40,0.126606513340942,0.0615686805235758,0.315801562161385
P22,C,0.592618326991217,2.12705087950313,7.7497412364576,64.0420129773699,0.193815796658926,0.321490439710113,0.0406770966857374,0.305221053331043,0.0532769071886266,0.333990860513015,2.16619205474854,35,0.131806864938571,0.0680714466730043,0.455574598877419
P22,D,2.51097502177807,10.0994627317169,47.4968304152827,504.689161825507,0.185786235607206,0.307589007419045,0.678171228732089,0.302131183325892,0.434948750101523,0.366094819732491,4.35939717292786,72,0.141542968983639,0.0512059039424045,0.643808266635142
P22,E,0.602975886168632,1.93758745590835,8.43647328070469,63.2494154708041,0.239889211505211,0.351066438108964,0.312398649850751,0.32415169541498,0.233111450965156,0.435566605539447,3.39524221420288,62,0.125720190757515,0.0652041502933291,0.590875230545876
P22,F,1.05380361667939,7.41769437943119,11.1831223416626,66.5514456347818,0.19994498837068,0.331095429513313,0.0202174802272109,0.298865976183335,0.0676048915531066,0.300056238903141,2.86213374137878,51,0.129413398688908,0.0696483316800506,0.428864826707232
P22,G,0.781860203342646,2.90800057291826,12.4612445157031,64.1958989899654,0.142868010351562,0.266901474577079,0.223152944907866,0.373081261275666,0.0457017363709883,0.388397922086411,5.53815960884094,102,0.109168100460906,0.0600809468009011,0.540491648504773
P22,H,0.87649189241037,2.08300240502319,10.0907750116434,62.7881309047222,0.137702692011674,0.279468932905244,0.288275373973878,0.419179537307108,0.0380088450142734,0.385729901391253,3.38385891914368,59,0.108625862125018,0.0578172298488651,0.570914804172765
P23,A,0.289976667573599,1.21207480019995,3.83747672174589,60.8858934954341,0.143566234259015,0.261982171364853,0.112120714670699,0.34769517925099,0.00864041474762055,0.373330520100048,4.56520318984985,73,0.112334047424654,0.0655687773304571,0.510237465970073
P23,B,0.241953582682499,1.86714566652662,4.19354693213201,63.3144276133978,0.144731456037436,0.25971928684412,0.068338719166964,0.255899778982362,0.0127635047466728,0.245816850975888,5.41348505020142,93,0.120709956310725,0.0802666907770953,0.355068342943076
P23,C,0.355933432590103,1.89273940153803,5.71600776956027,61.5578153953938,0.158889930340977,0.297440908075416,0.0687910922484673,0.268064083585176,0.0145467445255655,0.37931054459072,4.86884498596191,84,0.120247604545343,0.0671710586596363,0.464700387262977
P23,D,0.47313093005147,1.66013431657236,7.5143034866697,62.2921738021094,0.165134339653353,0.322908927431698,0.365675073987233,0.329153796278489,0.200493867150969,0.377625236313626,11.1020605564117,186,0.109910144966701,0.0605039535229663,0.539574676454162
P23,E,0.441921588162106,1.28439233262881,5.04357994317076,63.0028988067168,0.165166437512719,0.306434135850469,1.11629804674094,0.322165809507927,0.366927809343855,0.374138647870452,9.93553709983826,166,0.116327459201038,0.0677032395905283,0.61514758710094
P23,F,0.148513673059485,1.09478935667566,2.6847122683457,59.8662966114524,0.141741485475752,0.260760493026476,0.142990715209729,0.275111088575926,0.0138998236587476,0.369242678469928,7.87513709068298,128,0.112803388785759,0.0807892425708005,0.460672846778299
P23,G,0.25838474451041,1.10048188285532,3.98459921653189,61.38236277215,0.151292738425535,0.28215530323231,0.26437265970316,0.272307790079465,0.141162669129752,0.356778162486673,8.38560748100281,151,0.116929852621496,0.0736468408628127,0.470498766120768
P23,H,0.597562302214594,2.97575458512779,8.83071451520968,63.1269087661416,0.153238322803634,0.279194297660619,0.0490368461036813,0.255164013101688,2.84660483614205e-05,0.375153052117467,3.08002281188965,50,0.122835280773661,0.0737341227971166,0.453705286398037
P24,A,1.90667521632285,9.68544154155143,70.5596246869131,859.551716264826,0.200208442008651,0.323973012227715,0.392271103321904,0.371031852422347,0.0745279376458242,0.327980207911671,6.36425995826721,118,0.120909835804159,0.0613869443551932,0.50078944256392
P24,B,2.31977068317347,9.54299023113532,26.3087612367502,477.603381082484,0.208353500040915,0.343610445621929,0.0613318251024601,0.262092564969673,0.0349598928405754,0.303494240766845,3.89469289779663,76,0.157453135792501,0.0591331795951241,0.402521379430273
